,latitude,longitude,name,unique,detail,category,type
5802,38.955489,-76.873688,ANNAPOLIS RD + RIVERDALE RD,3001671,G14v1,bus,bus
5802,38.955489,-76.873688,ANNAPOLIS RD + RIVERDALE RD,3001671,G14v2,bus,bus
5803,38.955414,-76.994875,CHILLUM PL NE + #5312,1002594,E4,bus,bus
5804,38.955492,-76.923035,KENILWORTH AVE + SPRING LN,3001672,R12,bus,bus
5804,38.955492,-76.923035,KENILWORTH AVE + SPRING LN,3001672,R12v1,bus,bus
5804,38.955492,-76.923035,KENILWORTH AVE + SPRING LN,3001672,T14,bus,bus
5804,38.955492,-76.923035,KENILWORTH AVE + SPRING LN,3001672,T14v1,bus,bus
5805,38.955584,-77.033301,14TH ST NW + COLORADO AVE NW,1002595,52,bus,bus
5805,38.955584,-77.033301,14TH ST NW + COLORADO AVE NW,1002595,53,bus,bus
5805,38.955584,-77.033301,14TH ST NW + COLORADO AVE NW,1002595,53cv2,bus,bus
5805,38.955584,-77.033301,14TH ST NW + COLORADO AVE NW,1002595,54,bus,bus
5805,38.955584,-77.033301,14TH ST NW + COLORADO AVE NW,1002595,S1v1,bus,bus
5805,38.955584,-77.033301,14TH ST NW + COLORADO AVE NW,1002595,S2c3,bus,bus
5805,38.955584,-77.033301,14TH ST NW + COLORADO AVE NW,1002595,S2c4,bus,bus
5805,38.955584,-77.033301,14TH ST NW + COLORADO AVE NW,1002595,S2v2,bus,bus
5806,38.955698,-76.872725,ANNAPOLIS RD + RIVERDALE RD,3001674,B24,bus,bus
5806,38.955698,-76.872725,ANNAPOLIS RD + RIVERDALE RD,3001674,B24v1,bus,bus
5806,38.955698,-76.872725,ANNAPOLIS RD + RIVERDALE RD,3001674,B27,bus,bus
5806,38.955698,-76.872725,ANNAPOLIS RD + RIVERDALE RD,3001674,F13,bus,bus
5806,38.955698,-76.872725,ANNAPOLIS RD + RIVERDALE RD,3001674,F13v1,bus,bus
5806,38.955698,-76.872725,ANNAPOLIS RD + RIVERDALE RD,3001674,F13v2,bus,bus
5806,38.955698,-76.872725,ANNAPOLIS RD + RIVERDALE RD,3001674,G12,bus,bus
5806,38.955698,-76.872725,ANNAPOLIS RD + RIVERDALE RD,3001674,G14,bus,bus
5806,38.955698,-76.872725,ANNAPOLIS RD + RIVERDALE RD,3001674,G14v2,bus,bus
5807,38.955773,-77.033244,COLORADO AVE NW + 14TH ST NW,1002596,52cv1,bus,bus
5807,38.955773,-77.033244,COLORADO AVE NW + 14TH ST NW,1002596,52v1,bus,bus
5807,38.955773,-77.033244,COLORADO AVE NW + 14TH ST NW,1002596,53c,bus,bus
5807,38.955773,-77.033244,COLORADO AVE NW + 14TH ST NW,1002596,53v1,bus,bus
5807,38.955773,-77.033244,COLORADO AVE NW + 14TH ST NW,1002596,54c,bus,bus
5807,38.955773,-77.033244,COLORADO AVE NW + 14TH ST NW,1002596,54v1,bus,bus
5807,38.955773,-77.033244,COLORADO AVE NW + 14TH ST NW,1002596,D34,bus,bus
5808,38.955767,-76.836828,FORBES BLVD + BOSTON WAY,3001675,F13,bus,bus
5809,38.955818,-77.07016,CONNECTICUT AVE NW + NEBRASKA AVE NW,1002597,L1,bus,bus
5809,38.955818,-77.07016,CONNECTICUT AVE NW + NEBRASKA AVE NW,1002597,L2,bus,bus
5809,38.955818,-77.07016,CONNECTICUT AVE NW + NEBRASKA AVE NW,1002597,L2v1,bus,bus
5810,38.955762,-77.07076,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002598,D31,bus,bus
5810,38.955762,-77.07076,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002598,D32,bus,bus
5810,38.955762,-77.07076,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002598,D33,bus,bus
5810,38.955762,-77.07076,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002598,D34,bus,bus
5810,38.955762,-77.07076,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002598,M4,bus,bus
5810,38.955762,-77.07076,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002598,M4c,bus,bus
5810,38.955762,-77.07076,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002598,W45,bus,bus
5811,38.95604,-76.868281,85TH AVE + CARROLLON MANOR APARTMENTS,3001676,T14,bus,bus
5812,38.955956,-76.963728,HAMILTON ST + 31ST AVE,3001677,F6,bus,bus
5812,38.955956,-76.963728,HAMILTON ST + 31ST AVE,3001677,F8,bus,bus
5812,38.955956,-76.963728,HAMILTON ST + 31ST AVE,3001677,R4,bus,bus
5813,38.956047,-77.027891,GEORGIA AVE NW + KENNEDY ST NW,1002599,70,bus,bus
5813,38.956047,-77.027891,GEORGIA AVE NW + KENNEDY ST NW,1002599,79,bus,bus
5814,38.956195,-76.963263,HAMILTON ST + 31ST AVE,3001679,F6,bus,bus
5814,38.956195,-76.963263,HAMILTON ST + 31ST AVE,3001679,F6v1,bus,bus
5814,38.956195,-76.963263,HAMILTON ST + 31ST AVE,3001679,F8,bus,bus
5814,38.956195,-76.963263,HAMILTON ST + 31ST AVE,3001679,R4,bus,bus
5815,38.956122,-76.990411,CHILLUM PL NE + EASTERN AVE NE,1002600,E4,bus,bus
5816,38.956215,-76.982525,CHILLUM RD + 16TH AVE,3001680,F1,bus,bus
5816,38.956215,-76.982525,CHILLUM RD + 16TH AVE,3001680,F2,bus,bus
5816,38.956215,-76.982525,CHILLUM RD + 16TH AVE,3001680,F2v1,bus,bus
5817,38.956066,-76.982632,CHILLUM RD + 16TH AVE,3001681,F1,bus,bus
5817,38.956066,-76.982632,CHILLUM RD + 16TH AVE,3001681,F2,bus,bus
5818,38.956105,-77.070582,CONNECTICUT AVE NW + NEBRASKA AVE NW,1002601,L1,bus,bus
5818,38.956105,-77.070582,CONNECTICUT AVE NW + NEBRASKA AVE NW,1002601,L2,bus,bus
5819,38.955866,-76.868428,85TH AVE + CARROLLON MANOR APARTMENTS,3001682,T14,bus,bus
5819,38.955866,-76.868428,85TH AVE + CARROLLON MANOR APARTMENTS,3001682,T14v1,bus,bus
5820,38.956167,-77.027611,KENNEDY ST NW + GEORGIA AVE NW,1002602,E4,bus,bus
5820,38.956167,-77.027611,KENNEDY ST NW + GEORGIA AVE NW,1002602,E4c,bus,bus
5821,38.956164,-77.029882,KENNEDY ST NW + 13TH ST NW,1002603,E4,bus,bus
5821,38.956164,-77.029882,KENNEDY ST NW + 13TH ST NW,1002603,E4c,bus,bus
5822,38.956294,-77.013475,MISSOURI AVE NW + 2ND ST NW,1002604,E4,bus,bus
5822,38.956294,-77.013475,MISSOURI AVE NW + 2ND ST NW,1002604,E4v1,bus,bus
5823,38.956238,-77.091408,WESTERN AVE NW + RIVER RD NW,1002605,N3,bus,bus
5823,38.956238,-77.091408,WESTERN AVE NW + RIVER RD NW,1002605,N4,bus,bus
5823,38.956238,-77.091408,WESTERN AVE NW + RIVER RD NW,1002605,N6,bus,bus
5824,38.956232,-77.019825,5TH ST NW + KENNEDY ST NW,1002606,62,bus,bus
5824,38.956232,-77.019825,5TH ST NW + KENNEDY ST NW,1002606,63,bus,bus
5825,38.956133,-77.032961,KENNEDY ST NW + COLORADO AVE NW,1002607,E4,bus,bus
5825,38.956133,-77.032961,KENNEDY ST NW + COLORADO AVE NW,1002607,E4c,bus,bus
5826,38.956212,-77.025942,KENNEDY ST NW + 9TH ST NW,1002608,E4,bus,bus
5826,38.956212,-77.025942,KENNEDY ST NW + 9TH ST NW,1002608,E4c,bus,bus
5827,38.956289,-77.029553,KENNEDY ST NW + 13TH ST NW,1002609,E4,bus,bus
5827,38.956289,-77.029553,KENNEDY ST NW + 13TH ST NW,1002609,E4v1,bus,bus
5828,38.956207,-76.836596,FORBES BLVD + #4901,3004183,F13,bus,bus
5829,38.95628,-77.091633,WESTERN AVE NW + RIVER RD,2000008,N3,bus,bus
5829,38.95628,-77.091633,WESTERN AVE NW + RIVER RD,2000008,N3v1,bus,bus
5829,38.95628,-77.091633,WESTERN AVE NW + RIVER RD,2000008,N4,bus,bus
5829,38.95628,-77.091633,WESTERN AVE NW + RIVER RD,2000008,N4v1,bus,bus
5829,38.95628,-77.091633,WESTERN AVE NW + RIVER RD,2000008,N6,bus,bus
5830,38.956303,-77.027795,KENNEDY ST NW + GEORGIA AVE NW,1002610,E4,bus,bus
5830,38.956303,-77.027795,KENNEDY ST NW + GEORGIA AVE NW,1002610,E4v1,bus,bus
5831,38.956271,-77.013821,MISSOURI AVE NW + 2ND ST NW,1002611,E4,bus,bus
5831,38.956271,-77.013821,MISSOURI AVE NW + 2ND ST NW,1002611,E4c,bus,bus
5832,38.956271,-77.024157,KENNEDY ST NW + 8TH ST NW,1002612,E4,bus,bus
5832,38.956271,-77.024157,KENNEDY ST NW + 8TH ST NW,1002612,E4c,bus,bus
5833,38.956353,-77.025613,KENNEDY ST NW + 9TH ST NW,1002613,E4,bus,bus
5833,38.956353,-77.025613,KENNEDY ST NW + 9TH ST NW,1002613,E4v1,bus,bus
5834,38.956345,-77.070064,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002614,D31,bus,bus
5834,38.956345,-77.070064,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002614,D33,bus,bus
5834,38.956345,-77.070064,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002614,D34,bus,bus
5834,38.956345,-77.070064,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002614,M4v1,bus,bus
5834,38.956345,-77.070064,NEBRASKA AVE NW + CONNECTICUT AVE NW,1002614,W45,bus,bus
5835,38.956319,-77.022447,KENNEDY ST NW + 7TH ST NW,1002615,E4,bus,bus
5835,38.956319,-77.022447,KENNEDY ST NW + 7TH ST NW,1002615,E4c,bus,bus
5836,38.956406,-77.023923,KENNEDY ST NW + 8TH ST NW,1002616,E4,bus,bus
5836,38.956406,-77.023923,KENNEDY ST NW + 8TH ST NW,1002616,E4v1,bus,bus
5837,38.956362,-77.028165,GEORGIA AVE NW + KENNEDY ST NW,1002617,70,bus,bus
5837,38.956362,-77.028165,GEORGIA AVE NW + KENNEDY ST NW,1002617,79,bus,bus
5838,38.956457,-77.022187,KENNEDY ST NW + 7TH ST NW,1002618,E4,bus,bus
5838,38.956457,-77.022187,KENNEDY ST NW + 7TH ST NW,1002618,E4v1,bus,bus
5839,38.956404,-77.019616,KENNEDY ST NW + 5TH ST NW,1002619,E4,bus,bus
5839,38.956404,-77.019616,KENNEDY ST NW + 5TH ST NW,1002619,E4c,bus,bus
5840,38.956513,-77.020159,KENNEDY ST NW + 5TH ST NW,1002620,E4,bus,bus
5840,38.956513,-77.020159,KENNEDY ST NW + 5TH ST NW,1002620,E4v1,bus,bus
5841,38.956451,-77.018009,KENNEDY ST NW + 4TH ST NW,1002621,E4,bus,bus
5841,38.956451,-77.018009,KENNEDY ST NW + 4TH ST NW,1002621,E4c,bus,bus
5842,38.956581,-76.949995,40TH AVE + LONGFELLOW ST,3001683,86,bus,bus
5842,38.956581,-76.949995,40TH AVE + LONGFELLOW ST,3001683,86v2,bus,bus
5843,38.95657,-77.018064,KENNEDY ST NW + 4TH ST NW,1002622,E4,bus,bus
5843,38.95657,-77.018064,KENNEDY ST NW + 4TH ST NW,1002622,E4v1,bus,bus
5844,38.956528,-77.015824,KENNEDY ST NW + 3RD ST NW,1002623,E4,bus,bus
5844,38.956528,-77.015824,KENNEDY ST NW + 3RD ST NW,1002623,E4c,bus,bus
5845,38.956621,-76.961145,QUEENS CHAPEL RD + HAMILTON MANOR DR,3001684,F6,bus,bus
5845,38.956621,-76.961145,QUEENS CHAPEL RD + HAMILTON MANOR DR,3001684,F6v1,bus,bus
5845,38.956621,-76.961145,QUEENS CHAPEL RD + HAMILTON MANOR DR,3001684,F8,bus,bus
5845,38.956621,-76.961145,QUEENS CHAPEL RD + HAMILTON MANOR DR,3001684,R4,bus,bus
5846,38.956721,-76.940012,BALTIMORE AVE + LONGFELLOW ST,3001685,83,bus,bus
5847,38.956612,-77.019964,5TH ST NW + KENNEDY ST NW,1002624,62,bus,bus
5847,38.956612,-77.019964,5TH ST NW + KENNEDY ST NW,1002624,62vS1,bus,bus
5847,38.956612,-77.019964,5TH ST NW + KENNEDY ST NW,1002624,63,bus,bus
5848,38.956627,-76.998423,CHILLUM PL NE + KENNEDY ST NE,1002625,E4,bus,bus
5849,38.956738,-77.016226,3RD ST NW + KENNEDY ST NW,1002626,E4,bus,bus
5849,38.956738,-77.016226,3RD ST NW + KENNEDY ST NW,1002626,E4v1,bus,bus
5850,38.956775,-77.083565,WISCONSIN AVE NW + HARRISON ST NW,1002627,30N,bus,bus
5850,38.956775,-77.083565,WISCONSIN AVE NW + HARRISON ST NW,1002627,30S,bus,bus
5850,38.956775,-77.083565,WISCONSIN AVE NW + HARRISON ST NW,1002627,31,bus,bus
5850,38.956775,-77.083565,WISCONSIN AVE NW + HARRISON ST NW,1002627,33,bus,bus
5850,38.956775,-77.083565,WISCONSIN AVE NW + HARRISON ST NW,1002627,N2,bus,bus
5851,38.95669,-76.737865,KEMBRIDGE DR + KAVANAUGH LN,3001686,B22,bus,bus
5852,38.95689,-76.737489,KEMBRIDGE DR + KAVANAUGH LN,3001687,B22,bus,bus
5852,38.95689,-76.737489,KEMBRIDGE DR + KAVANAUGH LN,3001687,B22v1,bus,bus
5853,38.956755,-76.950113,40TH AVE + LONGFELLOW ST,3001688,86,bus,bus
5854,38.956936,-76.991096,EASTERN AVE NE + JAMAICA ST NE,3001689,E4,bus,bus
5855,38.956966,-76.858284,WHITFIELD CHAPEL RD + ALCONA ST,3001690,F13,bus,bus
5855,38.956966,-76.858284,WHITFIELD CHAPEL RD + ALCONA ST,3001690,F13v1,bus,bus
5856,38.957066,-76.883563,FINNS LN + FURY LN,3001691,F6,bus,bus
5856,38.957066,-76.883563,FINNS LN + FURY LN,3001691,F6cS1,bus,bus
5857,38.956914,-76.815427,ANNAPOLIS RD + LAKEVIEW LN,3001692,B24,bus,bus
5858,38.956952,-76.740572,KEMBRIDGE DR + KNIGHTHILL LN,3001693,B22,bus,bus
5859,38.957011,-76.870964,ANNAPOLIS RD + 85TH AVE,3001694,B24,bus,bus
5859,38.957011,-76.870964,ANNAPOLIS RD + 85TH AVE,3001694,B27,bus,bus
5859,38.957011,-76.870964,ANNAPOLIS RD + 85TH AVE,3001694,F13,bus,bus
5859,38.957011,-76.870964,ANNAPOLIS RD + 85TH AVE,3001694,F13v1,bus,bus
5859,38.957011,-76.870964,ANNAPOLIS RD + 85TH AVE,3001694,G12,bus,bus
5859,38.957011,-76.870964,ANNAPOLIS RD + 85TH AVE,3001694,G12v1,bus,bus
5859,38.957011,-76.870964,ANNAPOLIS RD + 85TH AVE,3001694,G14,bus,bus
5859,38.957011,-76.870964,ANNAPOLIS RD + 85TH AVE,3001694,G14v1,bus,bus
5859,38.957011,-76.870964,ANNAPOLIS RD + 85TH AVE,3001694,G14v2,bus,bus
5860,38.957082,-76.81279,ANNAPOLIS RD + GLENN DALE RD,3001695,B24,bus,bus
5861,38.957042,-77.001943,RIGGS RD NE + SOUTH DAKOTA AVE NE,1002628,E4,bus,bus
5861,38.957042,-77.001943,RIGGS RD NE + SOUTH DAKOTA AVE NE,1002628,R1,bus,bus
5861,38.957042,-77.001943,RIGGS RD NE + SOUTH DAKOTA AVE NE,1002628,R2,bus,bus
5862,38.957076,-76.740692,KEMBRIDGE DR + KNIGHTHILL LN,3001696,B22,bus,bus
5862,38.957076,-76.740692,KEMBRIDGE DR + KNIGHTHILL LN,3001696,B22v1,bus,bus
5863,38.957029,-77.033527,14TH ST NW + LONGFELLOW ST NW,1002629,52,bus,bus
5863,38.957029,-77.033527,14TH ST NW + LONGFELLOW ST NW,1002629,53,bus,bus
5863,38.957029,-77.033527,14TH ST NW + LONGFELLOW ST NW,1002629,54,bus,bus
5863,38.957029,-77.033527,14TH ST NW + LONGFELLOW ST NW,1002629,D34,bus,bus
5863,38.957029,-77.033527,14TH ST NW + LONGFELLOW ST NW,1002629,E4,bus,bus
5863,38.957029,-77.033527,14TH ST NW + LONGFELLOW ST NW,1002629,E4c,bus,bus
5863,38.957029,-77.033527,14TH ST NW + LONGFELLOW ST NW,1002629,W45,bus,bus
5864,38.957144,-77.002264,RIGGS RD NE + SOUTH DAKOTA AVE NE,1002630,E4,bus,bus
5864,38.957144,-77.002264,RIGGS RD NE + SOUTH DAKOTA AVE NE,1002630,R1,bus,bus
5864,38.957144,-77.002264,RIGGS RD NE + SOUTH DAKOTA AVE NE,1002630,R2,bus,bus
5864,38.957144,-77.002264,RIGGS RD NE + SOUTH DAKOTA AVE NE,1002630,R2v2,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,52,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,53,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,53cv2,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,54,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,D34,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,E4,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,E4v1,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,S1v1,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,S2c3,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,S2c4,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,S2v2,bus,bus
5865,38.957197,-77.033334,14TH ST NW + LONGFELLOW ST NW,1002631,W45,bus,bus
5866,38.957209,-76.86998,ANNAPOLIS RD + 85TH AVE,3001697,B24,bus,bus
5866,38.957209,-76.86998,ANNAPOLIS RD + 85TH AVE,3001697,B24v1,bus,bus
5866,38.957209,-76.86998,ANNAPOLIS RD + 85TH AVE,3001697,B27,bus,bus
5866,38.957209,-76.86998,ANNAPOLIS RD + 85TH AVE,3001697,F13,bus,bus
5866,38.957209,-76.86998,ANNAPOLIS RD + 85TH AVE,3001697,F13v1,bus,bus
5866,38.957209,-76.86998,ANNAPOLIS RD + 85TH AVE,3001697,F13v2,bus,bus
5866,38.957209,-76.86998,ANNAPOLIS RD + 85TH AVE,3001697,G12,bus,bus
5866,38.957209,-76.86998,ANNAPOLIS RD + 85TH AVE,3001697,G14,bus,bus
5866,38.957209,-76.86998,ANNAPOLIS RD + 85TH AVE,3001697,G14v2,bus,bus
5867,38.957267,-77.084064,WISCONSIN AVE NW + HARRISON ST NW,1002632,30N,bus,bus
5867,38.957267,-77.084064,WISCONSIN AVE NW + HARRISON ST NW,1002632,30S,bus,bus
5867,38.957267,-77.084064,WISCONSIN AVE NW + HARRISON ST NW,1002632,31,bus,bus
5867,38.957267,-77.084064,WISCONSIN AVE NW + HARRISON ST NW,1002632,33,bus,bus
5867,38.957267,-77.084064,WISCONSIN AVE NW + HARRISON ST NW,1002632,N2,bus,bus
5868,38.957205,-76.858423,WHITFIELD CHAPEL RD + ALCONA ST,3001698,F13,bus,bus
5868,38.957205,-76.858423,WHITFIELD CHAPEL RD + ALCONA ST,3001698,F13v1,bus,bus
5868,38.957205,-76.858423,WHITFIELD CHAPEL RD + ALCONA ST,3001698,F13v2,bus,bus
5869,38.957411,-76.744152,KENHILL DR + KEMMERTON LN,3001699,B22,bus,bus
5869,38.957411,-76.744152,KENHILL DR + KEMMERTON LN,3001699,B22v1,bus,bus
5870,38.957429,-76.959502,QUEENS CHAPEL RD + LANCER DR,3001700,F6,bus,bus
5870,38.957429,-76.959502,QUEENS CHAPEL RD + LANCER DR,3001700,F8,bus,bus
5870,38.957429,-76.959502,QUEENS CHAPEL RD + LANCER DR,3001700,R4,bus,bus
5871,38.95706,-76.940175,BALTIMORE AVE + LONGFELLOW ST,3001701,83,bus,bus
5872,38.957381,-76.746348,COLLINGTON RD + TONGUE AVE,3001702,B21,bus,bus
5872,38.957381,-76.746348,COLLINGTON RD + TONGUE AVE,3001702,B24,bus,bus
5872,38.957381,-76.746348,COLLINGTON RD + TONGUE AVE,3001702,C29v4,bus,bus
5873,38.957535,-77.008454,NEW HAMPSHIRE AVE NE + LONGFELLOW ST NE,1002634,K6,bus,bus
5874,38.957498,-76.959858,QUEENS CHAPEL RD + LANCER DR,3001703,F6,bus,bus
5874,38.957498,-76.959858,QUEENS CHAPEL RD + LANCER DR,3001703,F6v1,bus,bus
5874,38.957498,-76.959858,QUEENS CHAPEL RD + LANCER DR,3001703,F8,bus,bus
5874,38.957498,-76.959858,QUEENS CHAPEL RD + LANCER DR,3001703,R4,bus,bus
5875,38.957467,-76.874293,RIVERDALE RD + HERITAGE SQUARE APARTMENTS,3001704,F4,bus,bus
5875,38.957467,-76.874293,RIVERDALE RD + HERITAGE SQUARE APARTMENTS,3001704,F4v1,bus,bus
5876,38.9576,-77.071196,CONNECTICUT AVE NW + HUNTINGTON ST NW,1002635,L1,bus,bus
5876,38.9576,-77.071196,CONNECTICUT AVE NW + HUNTINGTON ST NW,1002635,L2,bus,bus
5876,38.9576,-77.071196,CONNECTICUT AVE NW + HUNTINGTON ST NW,1002635,L2v1,bus,bus
5877,38.957678,-76.874205,RIVERDALE RD + CARROLLTON MALL,3001705,F4,bus,bus
5877,38.957678,-76.874205,RIVERDALE RD + CARROLLTON MALL,3001705,F4c,bus,bus
5878,38.95765,-76.836877,PHILADELPHIA WAY + FORBES BLVD,3001706,F13,bus,bus
5879,38.957785,-76.836766,PHILADELPHIA WAY + FORBES BLVD,3001707,F13,bus,bus
5880,38.95783,-76.805353,ANNAPOLIS RD + SILVERGATE LN,3001708,B24,bus,bus
5881,38.957752,-77.008494,NEW HAMPSHIRE AVE NE + LONGFELLOW ST NE,1002637,K6,bus,bus
5881,38.957752,-77.008494,NEW HAMPSHIRE AVE NE + LONGFELLOW ST NE,1002637,K6v2,bus,bus
5882,38.9579,-76.921121,KENILWORTH AVE + NICHOLSON ST,3001709,R12,bus,bus
5882,38.9579,-76.921121,KENILWORTH AVE + NICHOLSON ST,3001709,R12v1,bus,bus
5882,38.9579,-76.921121,KENILWORTH AVE + NICHOLSON ST,3001709,T14,bus,bus
5882,38.9579,-76.921121,KENILWORTH AVE + NICHOLSON ST,3001709,T14v1,bus,bus
5883,38.957841,-77.009152,N CAPITOL ST NW + LONGFELLOW ST NW,1002638,K2,bus,bus
5884,38.957885,-77.071613,CONNECTICUT AVE NW + HUNTINGTON ST NW,1002639,L1,bus,bus
5884,38.957885,-77.071613,CONNECTICUT AVE NW + HUNTINGTON ST NW,1002639,L2,bus,bus
5885,38.957946,-76.742291,KEMBRIDGE DR + KENHILL DR,3001710,B22,bus,bus
5886,38.958044,-76.987442,SARGENT RD + CHILLUM RD,3001711,F6,bus,bus
5887,38.958143,-76.950108,40TH AVE + MADISON ST,3001712,86,bus,bus
5887,38.958143,-76.950108,40TH AVE + MADISON ST,3001712,86v2,bus,bus
5888,38.958207,-77.028125,GEORGIA AVE NW + MADISON ST NW,1002640,70,bus,bus
5889,38.95816,-76.9866,CHILLUM RD + SARGENT RD,3001713,F1,bus,bus
5889,38.95816,-76.9866,CHILLUM RD + SARGENT RD,3001713,F2,bus,bus
5890,38.958172,-76.735355,KEMBRIDGE DR + KINGSFIELD LN,3001714,B22,bus,bus
5891,38.958318,-76.742463,KEMBRIDGE DR + KENHILL DR,3001715,B22,bus,bus
5891,38.958318,-76.742463,KEMBRIDGE DR + KENHILL DR,3001715,B22v1,bus,bus
5892,38.958168,-77.068511,NEBRASKA AVE NW + INGOMAR PL NW,1002641,D31,bus,bus
5892,38.958168,-77.068511,NEBRASKA AVE NW + INGOMAR PL NW,1002641,D33,bus,bus
5892,38.958168,-77.068511,NEBRASKA AVE NW + INGOMAR PL NW,1002641,D34,bus,bus
5892,38.958168,-77.068511,NEBRASKA AVE NW + INGOMAR PL NW,1002641,M4v1,bus,bus
5892,38.958168,-77.068511,NEBRASKA AVE NW + INGOMAR PL NW,1002641,W45,bus,bus
5893,38.9582,-77.109929,MASSACHUSETTS AVE + FORT SUMNER DR,2000009,D5,bus,bus
5894,38.958368,-76.986645,CHILLUM RD + SARGENT RD,3001716,F1,bus,bus
5894,38.958368,-76.986645,CHILLUM RD + SARGENT RD,3001716,F2,bus,bus
5894,38.958368,-76.986645,CHILLUM RD + SARGENT RD,3001716,F2v1,bus,bus
5895,38.958297,-76.735323,KEMBRIDGE DR + KINGSFIELD LN,3001717,B22,bus,bus
5895,38.958297,-76.735323,KEMBRIDGE DR + KINGSFIELD LN,3001717,B22v1,bus,bus
5896,38.95854,-77.008955,N CAPITOL ST NW + MADISON ST NE,1002642,K2,bus,bus
5897,38.958396,-76.950221,40TH AVE + MADISON ST,3001718,86,bus,bus
5898,38.958501,-77.001173,RIGGS RD NE + CHILLUM PL NE,1002643,E4,bus,bus
5898,38.958501,-77.001173,RIGGS RD NE + CHILLUM PL NE,1002643,K9,bus,bus
5898,38.958501,-77.001173,RIGGS RD NE + CHILLUM PL NE,1002643,K9v1,bus,bus
5898,38.958501,-77.001173,RIGGS RD NE + CHILLUM PL NE,1002643,R1,bus,bus
5898,38.958501,-77.001173,RIGGS RD NE + CHILLUM PL NE,1002643,R2,bus,bus
5899,38.9585,-77.06842,NEBRASKA AVE NW + INGOMAR PL NW,1002644,D31,bus,bus
5899,38.9585,-77.06842,NEBRASKA AVE NW + INGOMAR PL NW,1002644,D33,bus,bus
5899,38.9585,-77.06842,NEBRASKA AVE NW + INGOMAR PL NW,1002644,D34,bus,bus
5899,38.9585,-77.06842,NEBRASKA AVE NW + INGOMAR PL NW,1002644,M4,bus,bus
5899,38.9585,-77.06842,NEBRASKA AVE NW + INGOMAR PL NW,1002644,M4c,bus,bus
5899,38.9585,-77.06842,NEBRASKA AVE NW + INGOMAR PL NW,1002644,W45,bus,bus
5900,38.958473,-76.875287,RIVERDALE RD + HERITAGE SQUARE APARTMENTS,3001719,F4,bus,bus
5900,38.958473,-76.875287,RIVERDALE RD + HERITAGE SQUARE APARTMENTS,3001719,F4v1,bus,bus
5901,38.958498,-77.028343,GEORGIA AVE NW + MADISON ST NW,1002645,70,bus,bus
5902,38.958509,-77.084706,WISCONSIN AVE NW + JENIFER ST NW,1002646,30N,bus,bus
5902,38.958509,-77.084706,WISCONSIN AVE NW + JENIFER ST NW,1002646,30S,bus,bus
5902,38.958509,-77.084706,WISCONSIN AVE NW + JENIFER ST NW,1002646,31,bus,bus
5902,38.958509,-77.084706,WISCONSIN AVE NW + JENIFER ST NW,1002646,33,bus,bus
5902,38.958509,-77.084706,WISCONSIN AVE NW + JENIFER ST NW,1002646,N2,bus,bus
5903,38.958667,-76.885621,FINNS LN + KIDMORE LN,3001720,F6,bus,bus
5903,38.958667,-76.885621,FINNS LN + KIDMORE LN,3001720,F6cS1,bus,bus
5904,38.958624,-77.01983,5TH ST NW + MADISON ST NW,1002647,62,bus,bus
5904,38.958624,-77.01983,5TH ST NW + MADISON ST NW,1002647,63,bus,bus
5905,38.958627,-76.731414,KEMBRIDGE DR + KIMBLE LN,3001721,B22,bus,bus
5906,38.958663,-77.088644,WESTERN AVE NW + CORTLAND RD,2000010,N3,bus,bus
5906,38.958663,-77.088644,WESTERN AVE NW + CORTLAND RD,2000010,N3v1,bus,bus
5906,38.958663,-77.088644,WESTERN AVE NW + CORTLAND RD,2000010,N4,bus,bus
5906,38.958663,-77.088644,WESTERN AVE NW + CORTLAND RD,2000010,N4v1,bus,bus
5906,38.958663,-77.088644,WESTERN AVE NW + CORTLAND RD,2000010,N6,bus,bus
